net,length_um
_09192_,3.08
_09209_,3.08
_09371_,3.08
_09432_,3.08
_09508_,3.08
_09526_,3.08
_09684_,3.08
_09900_,3.08
_09990_,3.08
_10014_,3.08
_10306_,3.08
_10418_,3.08
_10509_,3.08
_10841_,3.08
_10884_,3.08
_10946_,3.08
_11254_,3.08
_11360_,3.08
_11361_,3.08
_11535_,3.08
_11631_,3.08
_11753_,3.08
_11855_,3.08
_12282_,3.08
_12538_,3.08
_12694_,3.08
_12861_,3.08
_12976_,3.08
_13020_,3.08
_13027_,3.08
_13040_,3.08
_13197_,3.08
_13249_,3.08
_13741_,3.08
_13767_,3.08
_13798_,3.08
_13854_,3.08
_14006_,3.08
_14027_,3.08
_14064_,3.08
_14254_,3.08
_14282_,3.08
_15132_,3.08
_15273_,3.08
_15309_,3.08
_15359_,3.08
_15439_,3.08
_15445_,3.08
_15626_,3.08
_15708_,3.08
_15724_,3.08
_15794_,3.08
_15836_,3.08
_16042_,3.08
_16224_,3.08
_16259_,3.08
_16311_,3.08
_16561_,3.08
_16742_,3.08
_16849_,3.08
_17032_,3.08
_17186_,3.08
_17202_,3.08
_17783_,3.08
_17850_,3.08
_18255_,3.08
_18312_,3.08
_18344_,3.08
_18484_,3.08
u_gain1\[24\],3.08
u_gain1_sha\[5\],3.08
u_offset\[11\],3.08
net69,3.08
net123,3.08
net161,3.08
net276,3.08
_00305_,3.06
_06200_,3.06
_06418_,3.06
_09350_,3.06
_12814_,3.06
_16657_,3.06
_18028_,3.06
_00133_,3.045
_00233_,3.045
_00235_,3.045
_00367_,3.045
_09364_,3.045
net116,3.045
_02779_,3.03
_16320_,2.99
_00386_,2.98
_03617_,2.98
_07251_,2.98
_08305_,2.98
_08332_,2.98
_09488_,2.98
_09995_,2.98
_10136_,2.98
_10174_,2.98
_10348_,2.98
_10591_,2.98
_11118_,2.98
_12426_,2.98
_12612_,2.98
_15042_,2.98
_15194_,2.98
_15468_,2.98
_15629_,2.98
_15759_,2.98
_16341_,2.98
_17005_,2.98
u_gain2_sha\[2\],2.98
net95,2.98
_00360_,2.97
_00865_,2.96
_00895_,2.96
_01184_,2.96
_01215_,2.96
_01290_,2.96
_01308_,2.96
_01449_,2.96
_01571_,2.96
_02122_,2.96
_02161_,2.96
_02274_,2.96
_02383_,2.96
_02526_,2.96
_02531_,2.96
_02547_,2.96
_02742_,2.96
_02782_,2.96
_02955_,2.96
_03184_,2.96
_03187_,2.96
_03255_,2.96
_03301_,2.96
_03354_,2.96
_03399_,2.96
_03512_,2.96
_03665_,2.96
_03667_,2.96
_03724_,2.96
_03738_,2.96
_04165_,2.96
_04292_,2.96
_04494_,2.96
_04828_,2.96
_04970_,2.96
_05101_,2.96
_05497_,2.96
_05654_,2.96
_05741_,2.96
_05973_,2.96
_06010_,2.96
_06013_,2.96
_06026_,2.96
_06409_,2.96
_06612_,2.96
_07030_,2.96
_07032_,2.96
_07052_,2.96
_07229_,2.96
_07277_,2.96
_07813_,2.96
_07846_,2.96
_08568_,2.96
_09089_,2.96
_09116_,2.96
_09124_,2.96
_09176_,2.96
_09223_,2.96
_09243_,2.96
_09283_,2.96
_09324_,2.96
_09376_,2.96
_09399_,2.96
_09522_,2.96
_09607_,2.96
_09671_,2.96
_09811_,2.96
_09854_,2.96
_09883_,2.96
_09956_,2.96
_09980_,2.96
_10061_,2.96
_10078_,2.96
_10079_,2.96
_10119_,2.96
_10238_,2.96
_10291_,2.96
_10575_,2.96
_11329_,2.96
_11400_,2.96
_11439_,2.96
_11516_,2.96
_11774_,2.96
_11923_,2.96
_12038_,2.96
_12184_,2.96
_12463_,2.96
_12522_,2.96
_12552_,2.96
_12598_,2.96
_12639_,2.96
_12817_,2.96
_12844_,2.96
_12884_,2.96
_13514_,2.96
_13801_,2.96
_13905_,2.96
_13970_,2.96
_13994_,2.96
_14115_,2.96
_14243_,2.96
_14401_,2.96
_14690_,2.96
_14725_,2.96
_14772_,2.96
_14954_,2.96
_15014_,2.96
_15082_,2.96
_15265_,2.96
_15375_,2.96
_15538_,2.96
_15656_,2.96
_15968_,2.96
_16139_,2.96
_16228_,2.96
_16841_,2.96
_16856_,2.96
_16973_,2.96
_17014_,2.96
_17021_,2.96
_17024_,2.96
_17199_,2.96
_17232_,2.96
_17263_,2.96
_17523_,2.96
_17826_,2.96
_17906_,2.96
_18070_,2.96
_18192_,2.96
_18303_,2.96
_18504_,2.96
u_gain1\[22\],2.96
u_gain2_sha\[3\],2.96
_00372_,2.945
_06218_,2.94
_00708_,2.91
_17731_,2.91
net120,2.885
_00280_,2.88
_00322_,2.88
_00150_,2.86
_00153_,2.86
_00217_,2.86
_00348_,2.86
_00349_,2.86
_01759_,2.86
_01905_,2.86
_02375_,2.86
_08511_,2.86
_09510_,2.86
_12131_,2.86
_16965_,2.86
_17135_,2.86
_17213_,2.86
_17266_,2.86
_17269_,2.86
u_offset\[9\],2.86
net165,2.86
net175,2.86
net183,2.86
net197,2.86
net230,2.86
net236,2.86
_09637_,2.855
_05765_,2.84
_07461_,2.84
_07633_,2.84
_08546_,2.84
_09507_,2.84
_09717_,2.84
_12309_,2.84
_14169_,2.84
_15366_,2.84
u_gain2\[6\],2.84
net192,2.84
_00244_,2.785
_00255_,2.785
_00357_,2.785
_00204_,2.765
_01480_,2.76
_02203_,2.76
_02483_,2.76
_02826_,2.76
_03603_,2.76
_04635_,2.76
_04730_,2.76
_04851_,2.76
_05213_,2.76
_06679_,2.76
_06877_,2.76
_06983_,2.76
_07071_,2.76
_07222_,2.76
_07539_,2.76
_07955_,2.76
_08062_,2.76
_08166_,2.76
_08408_,2.76
_08825_,2.76
_09300_,2.76
_09471_,2.76
_09587_,2.76
_09699_,2.76
_10560_,2.76
_11197_,2.76
_11560_,2.76
_11967_,2.76
_13736_,2.76
_15739_,2.76
_16396_,2.76
_17139_,2.76
_17239_,2.76
_17285_,2.76
_17306_,2.76
_18033_,2.76
u_gain1\[18\],2.76
u_gain1\[19\],2.76
u_gain1\[21\],2.76
net125,2.76
net181,2.76
net185,2.76
net210,2.76
net211,2.76
net261,2.76
net268,2.76
net272,2.76
net284,2.76
_01537_,2.74
_03840_,2.74
_06270_,2.74
_08299_,2.74
_09562_,2.74
_09835_,2.74
_10125_,2.74
_11084_,2.74
_11108_,2.74
_11417_,2.74
_12335_,2.74
_12672_,2.74
_13123_,2.74
_15229_,2.74
_15408_,2.74
_16935_,2.74
u_gain1\[26\],2.74
net271,2.74
_02668_,2.72
_06615_,2.72
_06859_,2.72
_07638_,2.72
_11652_,2.72
_16586_,2.72
net286,2.72
_00162_,2.715
_00168_,2.715
_00248_,2.715
_00276_,2.715
_00302_,2.715
_00308_,2.715
_00347_,2.715
_00407_,2.715
_00147_,2.705
_00351_,2.705
_15321_,2.655
_01350_,2.65
_10338_,2.65
_00220_,2.64
_01063_,2.64
_02617_,2.64
_03281_,2.64
_03496_,2.64
_03654_,2.64
_03799_,2.64
_04101_,2.64
_04195_,2.64
_04579_,2.64
_05059_,2.64
_05383_,2.64
_05903_,2.64
_05936_,2.64
_06727_,2.64
_07003_,2.64
_07872_,2.64
_08392_,2.64
_09036_,2.64
_09224_,2.64
_11744_,2.64
_11782_,2.64
_11870_,2.64
_13331_,2.64
_14322_,2.64
_14951_,2.64
_15036_,2.64
_15060_,2.64
_15552_,2.64
_15609_,2.64
_16191_,2.64
_16287_,2.64
_17114_,2.64
_17140_,2.64
_17534_,2.64
_17882_,2.64
net117,2.64
_00585_,2.62
_00588_,2.62
_00772_,2.62
_01464_,2.62
_01555_,2.62
_01996_,2.62
_02377_,2.62
_02413_,2.62
_02612_,2.62
_02733_,2.62
_02735_,2.62
_02823_,2.62
_02949_,2.62
_03053_,2.62
_03310_,2.62
_03388_,2.62
_03897_,2.62
_03994_,2.62
_04015_,2.62
_04178_,2.62
_04181_,2.62
_04251_,2.62
_04331_,2.62
_04339_,2.62
_04374_,2.62
_04470_,2.62
_04489_,2.62
_04573_,2.62
_04656_,2.62
_04703_,2.62
_05057_,2.62
_05334_,2.62
_05365_,2.62
_05976_,2.62
_06741_,2.62
_07284_,2.62
_07286_,2.62
_07365_,2.62
_07423_,2.62
_07527_,2.62
_07584_,2.62
_08157_,2.62
_08342_,2.62
_08343_,2.62
_08507_,2.62
_08624_,2.62
_08795_,2.62
_08921_,2.62
_09017_,2.62
_09159_,2.62
_09221_,2.62
_09268_,2.62
_09277_,2.62
_09383_,2.62
_09407_,2.62
_09561_,2.62
_09669_,2.62
_09772_,2.62
_09779_,2.62
_09965_,2.62
_09991_,2.62
_10020_,2.62
_10077_,2.62
_10181_,2.62
_10250_,2.62
_10367_,2.62
_10546_,2.62
_10554_,2.62
_10628_,2.62
_10681_,2.62
_10687_,2.62
_10721_,2.62
_10936_,2.62
_11066_,2.62
_11226_,2.62
_11257_,2.62
_11315_,2.62
_11363_,2.62
_11741_,2.62
_11848_,2.62
_11977_,2.62
_12298_,2.62
_12317_,2.62
_12391_,2.62
_12736_,2.62
_13291_,2.62
_13342_,2.62
_13457_,2.62
_13478_,2.62
_13499_,2.62
_13763_,2.62
_13996_,2.62
_14032_,2.62
_14057_,2.62
_14099_,2.62
_14344_,2.62
_14432_,2.62
_15510_,2.62
_15543_,2.62
_16099_,2.62
_16276_,2.62
_16338_,2.62
_16620_,2.62
_16847_,2.62
_16993_,2.62
_17037_,2.62
_17054_,2.62
_17096_,2.62
_17257_,2.62
data_reg\[23\]\[2\],2.62
u_gain1\[28\],2.62
u_gain1\[3\],2.62
u_gain1\[4\],2.62
u_gain3\[6\],2.62
u_gain3_sha\[4\],2.62
u_offset\[14\],2.62
net70,2.62
net133,2.62
net136,2.62
net139,2.62
_00390_,2.605
_00151_,2.595
_00286_,2.595
_00366_,2.595
_11574_,2.595
net114,2.595
_14659_,2.59
_05731_,2.57
_00137_,2.545
_00179_,2.545
_00190_,2.545
_00192_,2.545
_00199_,2.545
_00307_,2.545
_00309_,2.545
_00336_,2.545
_00363_,2.545
_00381_,2.545
_00404_,2.545
_06854_,2.545
_00316_,2.54
_01492_,2.54
_18114_,2.54
_01241_,2.52
_01357_,2.52
_01497_,2.52
_02935_,2.52
_04134_,2.52
_04642_,2.52
_04898_,2.52
_06044_,2.52
_06063_,2.52
_06168_,2.52
_07146_,2.52
_07441_,2.52
_08770_,2.52
_09235_,2.52
_09249_,2.52
_09816_,2.52
_09885_,2.52
_09924_,2.52
_10021_,2.52
_10028_,2.52
_10116_,2.52
_10227_,2.52
_10531_,2.52
_10795_,2.52
_10911_,2.52
_12359_,2.52
_13207_,2.52
_13777_,2.52
_14410_,2.52
_14478_,2.52
_14487_,2.52
_14963_,2.52
_15175_,2.52
_00397_,2.5
_00470_,2.5
_00759_,2.5
_00898_,2.5
_01009_,2.5
_01247_,2.5
_01483_,2.5
_01556_,2.5
_01856_,2.5
_02154_,2.5
_02305_,2.5
_02479_,2.5
_02956_,2.5
_03216_,2.5
_03316_,2.5
_03523_,2.5
_03534_,2.5
_03691_,2.5
_03993_,2.5
_04176_,2.5
_04237_,2.5
_04526_,2.5
_04591_,2.5
_04706_,2.5
_04885_,2.5
_04914_,2.5
_04960_,2.5
_05119_,2.5
_05481_,2.5
_05509_,2.5
_05517_,2.5
_05556_,2.5
_05666_,2.5
_06007_,2.5
_06253_,2.5
_06432_,2.5
_06489_,2.5
_06595_,2.5
_06597_,2.5
_06729_,2.5
_07319_,2.5
_07387_,2.5
_07555_,2.5
_07694_,2.5
_07946_,2.5
_08205_,2.5
_08355_,2.5
_08528_,2.5
_08576_,2.5
_08597_,2.5
_08627_,2.5
_08750_,2.5
_08814_,2.5
_08964_,2.5
_09022_,2.5
_09183_,2.5
_09253_,2.5
_09261_,2.5
_09317_,2.5
_09341_,2.5
_09405_,2.5
_09512_,2.5
_09514_,2.5
_09629_,2.5
_09657_,2.5
_09700_,2.5
_09703_,2.5
_09851_,2.5
_09878_,2.5
_09905_,2.5
_09915_,2.5
_09940_,2.5
_09969_,2.5
_10001_,2.5
_10072_,2.5
_10073_,2.5
_10096_,2.5
_10309_,2.5
_10396_,2.5
_10500_,2.5
_10597_,2.5
_10619_,2.5
_10647_,2.5
_10673_,2.5
_10775_,2.5
_10918_,2.5
_10930_,2.5
_10988_,2.5
_11051_,2.5
_11279_,2.5
_11344_,2.5
_11428_,2.5
_11533_,2.5
_11641_,2.5
_11739_,2.5
_11791_,2.5
_11900_,2.5
_12050_,2.5
_12108_,2.5
_12193_,2.5
_12203_,2.5
_12388_,2.5
_12448_,2.5
_12516_,2.5
_12528_,2.5
_12540_,2.5
_12715_,2.5
_12760_,2.5
_12770_,2.5
_12785_,2.5
_12982_,2.5
_12990_,2.5
_13044_,2.5
_13127_,2.5
_13228_,2.5
_13430_,2.5
_13447_,2.5
_13532_,2.5
_13547_,2.5
_13582_,2.5
_13591_,2.5
_13729_,2.5
_13878_,2.5
_13886_,2.5
_14047_,2.5
_14062_,2.5
_14638_,2.5
_14673_,2.5
_14688_,2.5
_14710_,2.5
_14716_,2.5
_15013_,2.5
_15129_,2.5
_15148_,2.5
_15245_,2.5
_15275_,2.5
_15300_,2.5
_15597_,2.5
_15617_,2.5
_15912_,2.5
_15914_,2.5
_16380_,2.5
_16392_,2.5
_16508_,2.5
_16700_,2.5
_16864_,2.5
_16918_,2.5
_17123_,2.5
_17143_,2.5
_17169_,2.5
_17212_,2.5
_17228_,2.5
_17348_,2.5
_17601_,2.5
_17758_,2.5
_17761_,2.5
_18167_,2.5
_18500_,2.5
data_reg\[1\]\[5\],2.5
u_gain2\[7\],2.5
u_gain3_sha\[1\],2.5
net39,2.5
net164,2.5
_00142_,2.485
_00187_,2.485
_00203_,2.485
_00267_,2.485
_00319_,2.485
_00403_,2.485
_00310_,2.425
_00209_,2.42
_00258_,2.42
_00291_,2.42
_00345_,2.42
_00374_,2.42
_03143_,2.4
_03679_,2.4
_04728_,2.4
_08209_,2.4
_10156_,2.4
_10490_,2.4
_13715_,2.4
u_offset\[8\],2.4
net150,2.4
net168,2.4
net287,2.4
_00941_,2.38
_02804_,2.38
_03605_,2.38
_04420_,2.38
_09517_,2.38
_15447_,2.38
net65,2.38
_00193_,2.375
_00238_,2.375
_09744_,2.375
_00099_,2.365
_12306_,2.33
_00103_,2.325
_00141_,2.325
_00145_,2.325
_00159_,2.325
_00176_,2.325
_00181_,2.325
_00189_,2.325
_00246_,2.325
_00279_,2.325
_00368_,2.325
_00401_,2.325
_00554_,2.3
_00578_,2.3
_01294_,2.3
_01455_,2.3
_01457_,2.3
_01585_,2.3
_01615_,2.3
_01816_,2.3
_01838_,2.3
_01954_,2.3
_02212_,2.3
_02422_,2.3
_02449_,2.3
_02903_,2.3
_03076_,2.3
_03154_,2.3
_03743_,2.3
_03752_,2.3
_03945_,2.3
_04120_,2.3
_04224_,2.3
_04384_,2.3
_04447_,2.3
_04600_,2.3
_04691_,2.3
_05246_,2.3
_05511_,2.3
_05768_,2.3
_05813_,2.3
_06078_,2.3
_06461_,2.3
_06869_,2.3
_07303_,2.3
_07730_,2.3
_07923_,2.3
_08040_,2.3
_08093_,2.3
_08365_,2.3
_08648_,2.3
_08739_,2.3
_08859_,2.3
_08888_,2.3
_08962_,2.3
_09035_,2.3
_09329_,2.3
_09404_,2.3
_09667_,2.3
_09704_,2.3
_10056_,2.3
_10224_,2.3
_10746_,2.3
_11132_,2.3
_11932_,2.3
_12029_,2.3
_12283_,2.3
_12708_,2.3
_13198_,2.3
_13701_,2.3
_14014_,2.3
_14320_,2.3
_14431_,2.3
_14611_,2.3
_14644_,2.3
_14767_,2.3
_14775_,2.3
_15939_,2.3
_16220_,2.3
_16382_,2.3
_17684_,2.3
_17907_,2.3
_17909_,2.3
_18003_,2.3
_18157_,2.3
_18414_,2.3
u_gain3\[32\],2.3
net176,2.3
net213,2.3
net226,2.3
net241,2.3
net245,2.3
net267,2.3
_01609_,2.28
_02398_,2.28
_08303_,2.28
_08952_,2.28
_09378_,2.28
_10695_,2.28
_11146_,2.28
_11236_,2.28
_11240_,2.28
_12115_,2.28
_12341_,2.28
_13913_,2.28
_14416_,2.28
_14453_,2.28
_15466_,2.28
_15555_,2.28
u_gain1\[17\],2.28
net172,2.28
_10862_,2.26
_00132_,2.255
_00301_,2.255
_00304_,2.255
_00312_,2.255
_09286_,2.255
_00232_,2.205
_00296_,2.205
_00221_,2.18
_00742_,2.18
_01563_,2.18
_02465_,2.18
_02925_,2.18
_03858_,2.18
_04161_,2.18
_04250_,2.18
_04313_,2.18
_04609_,2.18
_04681_,2.18
_05075_,2.18
_05350_,2.18
_05477_,2.18
_05578_,2.18
_07601_,2.18
_07715_,2.18
_07855_,2.18
_07937_,2.18
_08337_,2.18
_08346_,2.18
_08424_,2.18
_08645_,2.18
_08753_,2.18
_09447_,2.18
_09456_,2.18
_09529_,2.18
_09584_,2.18
_10454_,2.18
_11537_,2.18
_11661_,2.18
_11960_,2.18
_12356_,2.18
_12547_,2.18
_12971_,2.18
_12973_,2.18
_13391_,2.18
_13488_,2.18
_13744_,2.18
_13983_,2.18
_14094_,2.18
_15023_,2.18
_15106_,2.18
_15585_,2.18
_16285_,2.18
_17062_,2.18
_17247_,2.18
_17345_,2.18
_17688_,2.18
_18249_,2.18
_18313_,2.18
net263,2.18
_00398_,2.16
_00558_,2.16
_00964_,2.16
_00983_,2.16
_01086_,2.16
_01302_,2.16
_01384_,2.16
_01701_,2.16
_01953_,2.16
_02095_,2.16
_02229_,2.16
_02344_,2.16
_02356_,2.16
_02428_,2.16
_02460_,2.16
_02516_,2.16
_02560_,2.16
_02867_,2.16
_03040_,2.16
_03086_,2.16
_03870_,2.16
_03968_,2.16
_04306_,2.16
_04549_,2.16
_04853_,2.16
_04895_,2.16
_04896_,2.16
_05200_,2.16
_05245_,2.16
_05630_,2.16
_05795_,2.16
_05819_,2.16
_06036_,2.16
_06392_,2.16
_06477_,2.16
_06508_,2.16
_06658_,2.16
_07310_,2.16
_07541_,2.16
_07930_,2.16
_08003_,2.16
_08072_,2.16
_08317_,2.16
_08379_,2.16
_08382_,2.16
_08422_,2.16
_08470_,2.16
_08496_,2.16
_08549_,2.16
_08615_,2.16
_08632_,2.16
_08652_,2.16
_08730_,2.16
_08840_,2.16
_09042_,2.16
_09043_,2.16
_09170_,2.16
_09201_,2.16
_09219_,2.16
_09289_,2.16
_09375_,2.16
_09386_,2.16
_09397_,2.16
_09497_,2.16
_09567_,2.16
_09580_,2.16
_09602_,2.16
_09626_,2.16
_09634_,2.16
_09682_,2.16
_09978_,2.16
_10011_,2.16
_10099_,2.16
_10274_,2.16
_10401_,2.16
_10473_,2.16
_10809_,2.16
_10837_,2.16
_10905_,2.16
_11154_,2.16
_11186_,2.16
_11194_,2.16
_11381_,2.16
_11469_,2.16
_11541_,2.16
_11566_,2.16
_11693_,2.16
_11735_,2.16
_11738_,2.16
_11935_,2.16
_12041_,2.16
_12223_,2.16
_12257_,2.16
_12414_,2.16
_12423_,2.16
_12743_,2.16
_12864_,2.16
_13077_,2.16
_13350_,2.16
_13432_,2.16
_13616_,2.16
_13709_,2.16
_14000_,2.16
_14229_,2.16
_14267_,2.16
_14504_,2.16
_14528_,2.16
_14838_,2.16
_15069_,2.16
_15092_,2.16
_15288_,2.16
_15316_,2.16
_15342_,2.16
_15424_,2.16
_15474_,2.16
_15535_,2.16
_15701_,2.16
_15730_,2.16
_16254_,2.16
_16323_,2.16
_16660_,2.16
_16686_,2.16
_17177_,2.16
_17185_,2.16
_17221_,2.16
_17375_,2.16
_17463_,2.16
_17506_,2.16
_17530_,2.16
_17700_,2.16
_17816_,2.16
_18273_,2.16
_18498_,2.16
u_gain3\[31\],2.16
u_gain3_sha\[2\],2.16
net60,2.16
net77,2.16
net135,2.16
net186,2.16
_00335_,2.125
_00389_,2.125
_02772_,2.11
_04050_,2.11
_13960_,2.11
_09806_,2.1
_06274_,2.09
_11130_,2.09
_00229_,2.085
_00231_,2.085
_00236_,2.085
_00241_,2.085
_00253_,2.085
_00273_,2.085
_00326_,2.085
_00341_,2.085
_00342_,2.085
_14844_,2.085
net127,2.085
_00196_,2.08
_00396_,2.08
_06591_,2.065
_00242_,2.06
_00652_,2.06
_02049_,2.06
_02573_,2.06
_03153_,2.06
_03464_,2.06
_03532_,2.06
_04980_,2.06
_05126_,2.06
_05490_,2.06
_05761_,2.06
_06100_,2.06
_06213_,2.06
_06217_,2.06
_06516_,2.06
_06897_,2.06
_07699_,2.06
_07737_,2.06
_08340_,2.06
_08871_,2.06
_09763_,2.06
_09827_,2.06
_09862_,2.06
_09865_,2.06
_09879_,2.06
_09890_,2.06
_09895_,2.06
_09904_,2.06
_09936_,2.06
_09975_,2.06
_10006_,2.06
_10051_,2.06
_10103_,2.06
_10107_,2.06
_10176_,2.06
_10322_,2.06
_10409_,2.06
_10494_,2.06
_10518_,2.06
_10556_,2.06
_10875_,2.06
_10963_,2.06
_10990_,2.06
_11121_,2.06
_11719_,2.06
_11822_,2.06
_11825_,2.06
_11946_,2.06
_11987_,2.06
_13082_,2.06
_13476_,2.06
_13533_,2.06
_13731_,2.06
_13839_,2.06
_14252_,2.06
_14391_,2.06
_14446_,2.06
_14543_,2.06
_15045_,2.06
u_gain1\[1\],2.06
_00222_,2.04
_00413_,2.04
_01858_,2.04
_02106_,2.04
_02681_,2.04
_02760_,2.04
_02807_,2.04
_03292_,2.04
_03311_,2.04
_04254_,2.04
_04296_,2.04
_04362_,2.04
_04839_,2.04
_04842_,2.04
_05027_,2.04
_05179_,2.04
_05226_,2.04
_05745_,2.04
_06215_,2.04
_06231_,2.04
_06617_,2.04
_06682_,2.04
_06715_,2.04
_06871_,2.04
_07084_,2.04
_07099_,2.04
_07124_,2.04
_07126_,2.04
_07213_,2.04
_07360_,2.04
_08445_,2.04
_08551_,2.04
_08673_,2.04
_08889_,2.04
_09137_,2.04
_09151_,2.04
_09276_,2.04
_09296_,2.04
_09425_,2.04
_09433_,2.04
_09487_,2.04
_09545_,2.04
_09720_,2.04
_09970_,2.04
_11346_,2.04
_11389_,2.04
_11505_,2.04
_12057_,2.04
_12483_,2.04
_12712_,2.04
_12878_,2.04
_13185_,2.04
_13217_,2.04
_13300_,2.04
_13417_,2.04
_13462_,2.04
_13509_,2.04
_13570_,2.04
_13575_,2.04
_13838_,2.04
_13853_,2.04
_14008_,2.04
_14127_,2.04
_14207_,2.04
_14835_,2.04
_14855_,2.04
_14919_,2.04
_14983_,2.04
_14991_,2.04
_15227_,2.04
_15602_,2.04
_15699_,2.04
_16012_,2.04
_16739_,2.04
_16815_,2.04
_16819_,2.04
_16852_,2.04
_16923_,2.04
_16958_,2.04
_17109_,2.04
_17551_,2.04
_17605_,2.04
_17709_,2.04
_18126_,2.04
_18154_,2.04
u_gain1\[9\],2.04
_00178_,2.035
_06146_,2.03
_00138_,2.025
_00149_,2.025
_00154_,2.025
_00160_,2.025
_00184_,2.025
_00197_,2.025
_00198_,2.025
_00201_,2.025
_00202_,2.025
_00216_,2.025
_00224_,2.025
_00226_,2.025
_00234_,2.025
_00243_,2.025
_00247_,2.025
_00252_,2.025
_00262_,2.025
_00269_,2.025
_00323_,2.025
_00329_,2.025
_00350_,2.025
_00358_,2.025
_00362_,2.025
_00364_,2.025
_00373_,2.025
_00405_,2.025
_17358_,1.99
_00340_,1.975
_02453_,1.94
_02607_,1.94
_02691_,1.94
_04647_,1.94
_05486_,1.94
_07048_,1.94
_07891_,1.94
_08791_,1.94
_09449_,1.94
_14019_,1.94
_15220_,1.94
_17268_,1.94
u_gain1\[30\],1.94
net157,1.94
net160,1.94
net166,1.94
net170,1.94
net260,1.94
_00143_,1.915
_00155_,1.915
_00214_,1.915
_00254_,1.915
_00324_,1.915
_14905_,1.915
_01389_,1.89
_08059_,1.87
_11546_,1.87
_00163_,1.865
_00169_,1.865
_00191_,1.865
_00223_,1.865
_00228_,1.865
_00239_,1.865
_00251_,1.865
_00271_,1.865
_00272_,1.865
_00282_,1.865
_00300_,1.865
_00303_,1.865
_00370_,1.865
_00592_,1.84
_00853_,1.84
_01088_,1.84
_01806_,1.84
_02557_,1.84
_02706_,1.84
_02785_,1.84
_03060_,1.84
_03943_,1.84
_04418_,1.84
_05456_,1.84
_05751_,1.84
_06300_,1.84
_08090_,1.84
_08187_,1.84
_09110_,1.84
_09125_,1.84
_09211_,1.84
_09282_,1.84
_09680_,1.84
_10168_,1.84
_11262_,1.84
_12137_,1.84
_12244_,1.84
_15258_,1.84
_15813_,1.84
_15945_,1.84
_16996_,1.84
_17044_,1.84
_17086_,1.84
_17230_,1.84
_17234_,1.84
_17445_,1.84
_17644_,1.84
_18420_,1.84
net109,1.84
net156,1.84
net189,1.84
net190,1.84
net217,1.84
net218,1.84
net219,1.84
net233,1.84
net238,1.84
net239,1.84
net243,1.84
net246,1.84
net251,1.84
net252,1.84
net254,1.84
net257,1.84
net259,1.84
net262,1.84
net264,1.84
net288,1.84
_03286_,1.825
_01149_,1.82
_04422_,1.82
_09001_,1.82
_10739_,1.82
_11330_,1.82
_11801_,1.82
_11995_,1.82
_12061_,1.82
_12698_,1.82
_13245_,1.82
_13357_,1.82
_13659_,1.82
_14939_,1.82
_17287_,1.82
net292,1.82
_05474_,1.75
_12477_,1.75
_00298_,1.745
_00306_,1.745
_00427_,1.72
_00446_,1.72
_00866_,1.72
_00945_,1.72
_01172_,1.72
_01299_,1.72
_01447_,1.72
_02600_,1.72
_03028_,1.72
_03381_,1.72
_03614_,1.72
_04317_,1.72
_04499_,1.72
_04807_,1.72
_05234_,1.72
_05278_,1.72
_05812_,1.72
_05975_,1.72
_06469_,1.72
_07389_,1.72
_07544_,1.72
_07660_,1.72
_07758_,1.72
_07830_,1.72
_08335_,1.72
_08393_,1.72
_09303_,1.72
_09469_,1.72
_09847_,1.72
_10081_,1.72
_10284_,1.72
_10395_,1.72
_10588_,1.72
_11313_,1.72
_11725_,1.72
_12175_,1.72
_12404_,1.72
_12486_,1.72
_12730_,1.72
_12913_,1.72
_12929_,1.72
_12938_,1.72
_13359_,1.72
_13466_,1.72
_14069_,1.72
_14550_,1.72
_14557_,1.72
_15372_,1.72
_15442_,1.72
_16067_,1.72
_16511_,1.72
_17034_,1.72
_17133_,1.72
_17707_,1.72
_09678_,1.715
_07296_,1.705
_00213_,1.7
_00459_,1.7
_00581_,1.7
_01105_,1.7
_02097_,1.7
_02507_,1.7
_03168_,1.7
_03240_,1.7
_03359_,1.7
_04502_,1.7
_04742_,1.7
_05010_,1.7
_05146_,1.7
_05149_,1.7
_05396_,1.7
_05402_,1.7
_05550_,1.7
_05652_,1.7
_05758_,1.7
_06352_,1.7
_06564_,1.7
_06686_,1.7
_06733_,1.7
_06921_,1.7
_06944_,1.7
_06972_,1.7
_07109_,1.7
_07570_,1.7
_07655_,1.7
_07755_,1.7
_07851_,1.7
_07895_,1.7
_08035_,1.7
_08138_,1.7
_08219_,1.7
_08412_,1.7
_08438_,1.7
_08519_,1.7
_08686_,1.7
_08716_,1.7
_09046_,1.7
_09069_,1.7
_09129_,1.7
_09161_,1.7
_09287_,1.7
_09459_,1.7
_09535_,1.7
_09553_,1.7
_09610_,1.7
_09643_,1.7
_09663_,1.7
_09691_,1.7
_09727_,1.7
_09768_,1.7
_09891_,1.7
_10036_,1.7
_10071_,1.7
_10697_,1.7
_10824_,1.7
_10993_,1.7
_11110_,1.7
_11204_,1.7
_11293_,1.7
_11858_,1.7
_12236_,1.7
_12247_,1.7
_12494_,1.7
_12498_,1.7
_12731_,1.7
_12832_,1.7
_13121_,1.7
_13154_,1.7
_13189_,1.7
_13242_,1.7
_13442_,1.7
_13739_,1.7
_13775_,1.7
_13808_,1.7
_13823_,1.7
_13959_,1.7
_14087_,1.7
_14112_,1.7
_14278_,1.7
_14760_,1.7
